,date,entry,type,amount,state,district,block,gp,N_vil
1776,2015-05-28,Payment,Expenditures,"3,563",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1777,2015-06-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1778,2015-06-07,Payment,Expenditures,900,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1779,2015-06-07,Receipt,Direct Receipts,"4,880",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1780,2015-06-09,Payment,Expenditures,830,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1781,2015-06-09,Payment,Expenditures,"6,300",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1782,2015-06-09,Receipt,Direct Receipts,"165,900",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1783,2015-06-11,Receipt,Direct Receipts,"7,130",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1784,2015-06-25,Receipt,Direct Receipts,"9,641",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1785,2015-06-25,Receipt,Direct Receipts,"4,792",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1786,2015-06-28,Payment,Expenditures,"3,563",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1787,2015-07-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1788,2015-07-03,Receipt,Direct Receipts,"25,200",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1789,2015-07-22,Payment,Expenditures,900,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1790,2015-07-22,Receipt,Direct Receipts,"4,285",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1791,2015-07-28,Payment,Expenditures,"3,563",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1792,2015-08-01,Receipt,Direct Receipts,"3,343",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1793,2015-08-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1794,2015-08-07,Receipt,Direct Receipts,"4,790",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1795,2015-08-07,Payment,Expenditures,501,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1796,2015-08-10,Payment,Expenditures,"3,563",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1797,2015-08-10,Receipt,Direct Receipts,"617,663",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1798,2015-08-10,Payment,Expenditures,900,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1799,2015-08-27,Receipt,Direct Receipts,"250,000",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1800,2015-09-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1801,2015-09-07,Receipt,Direct Receipts,"24,960",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1802,2015-09-13,Payment,Expenditures,900,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1803,2015-09-13,Receipt,Direct Receipts,"4,700",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1804,2015-10-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1805,2015-10-05,Payment,Expenditures,"1,800",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1806,2015-10-05,Payment,Expenditures,"3,563",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1807,2015-10-07,Payment,Expenditures,900,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1808,2015-10-07,Receipt,Direct Receipts,"4,520",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1809,2015-11-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1810,2015-11-18,Payment,Expenditures,30,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1811,2015-11-18,Payment,Expenditures,"6,300",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1812,2015-11-29,Payment,Expenditures,"7,500",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1813,2015-12-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1814,2015-12-18,Payment,Expenditures,"1,800",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1815,2015-12-18,Payment,Expenditures,"2,000",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1816,2015-12-20,Payment,Expenditures,"2,800",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1817,2015-12-22,Receipt,Direct Receipts,"3,010",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1818,2015-12-29,Payment,Expenditures,"1,085",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1819,2016-01-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1820,2016-01-05,Payment,Expenditures,"2,296",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1821,2016-01-05,Payment,Expenditures,"1,800",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1822,2016-01-15,Receipt,Direct Receipts,"17,534",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1823,2016-01-22,Receipt,Direct Receipts,"3,850",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1824,2016-01-22,Payment,Expenditures,900,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1825,2016-01-22,Payment,Expenditures,600,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1826,2016-01-28,Payment,Expenditures,"1,116",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1827,2016-01-29,Receipt,Direct Receipts,"280,800",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1828,2016-01-29,Receipt,Direct Receipts,"14,156",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1829,2016-02-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1830,2016-02-02,Receipt,Direct Receipts,"3,376",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1831,2016-02-04,Receipt,Direct Receipts,"41,278",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1832,2016-02-07,Payment,Expenditures,"1,200",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1833,2016-02-07,Receipt,Direct Receipts,"3,920",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1834,2016-02-23,Payment,Expenditures,"1,264",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1835,2016-02-24,Receipt,Direct Receipts,"617,243",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1836,2016-03-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1837,2016-03-11,Receipt,Direct Receipts,"4,305",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1838,2016-03-11,Payment,Expenditures,"1,200",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1839,2016-03-11,Payment,Expenditures,"1,275",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1840,2016-03-21,Payment,Expenditures,30,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1841,2016-03-29,Payment,Expenditures,"4,362",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1842,2015-04-01,Opening Balance,Balance,"1,316,130",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1843,2015-04-28,Receipt,Direct Receipts,78,ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1844,2015-04-28,Payment,Expenditures,"142,879",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1845,2015-04-28,Payment,Expenditures,"190,339",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1846,2015-05-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1847,2015-05-05,Payment,Expenditures,"42,570",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1848,2015-05-06,Payment,Expenditures,"77,106",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1849,2015-05-31,Payment,Expenditures,"243,296",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1850,2015-06-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1851,2015-06-09,Receipt,Direct Receipts,"196,500",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1852,2015-06-25,Receipt,Direct Receipts,"4,284",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1853,2015-07-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1854,2015-07-03,Receipt,Direct Receipts,"14,680",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1855,2015-07-03,Receipt,Direct Receipts,"25,200",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1856,2015-08-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1857,2015-08-10,Receipt,Direct Receipts,"1,173,560",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1858,2015-08-22,Receipt,Direct Receipts,"402,000",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1859,2015-09-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1860,2015-09-07,Receipt,Direct Receipts,"46,080",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1861,2015-10-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1862,2015-10-14,Payment,Expenditures,"25,000",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1863,2015-11-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1864,2015-12-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1865,2015-12-25,Receipt,Direct Receipts,"24,208",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1866,2015-12-25,Receipt,Direct Receipts,"16,830",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1867,2016-01-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1868,2016-01-29,Receipt,Direct Receipts,"507,700",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1869,2016-02-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1870,2016-02-04,Receipt,Direct Receipts,"41,278",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1871,2016-02-08,Payment,Expenditures,"28,000",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1872,2016-02-24,Receipt,Direct Receipts,"1,172,764",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1873,2016-03-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1874,2016-03-22,Payment,Expenditures,"3,661",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1875,2016-03-22,Payment,Expenditures,"359,195",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1876,2016-03-22,Payment,Expenditures,"6,799",ODISHA,ANUGUL,ANUGUL,KANGULA BENTAPUR,2
1877,2015-04-01,Opening Balance,Balance,"1,414,215.87",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1878,2015-04-01,Receipt,Direct Receipts,"462,909",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1879,2015-04-07,Payment,Expenditures,"3,130",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1880,2015-04-07,Receipt,Direct Receipts,"26,923",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1881,2015-04-07,Payment,Expenditures,"1,547",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1882,2015-04-28,Payment,Expenditures,"6,140",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1883,2015-04-30,Payment,Expenditures,"1,180",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1884,2015-05-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1885,2015-05-06,Receipt,Direct Receipts,"1,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1886,2015-05-07,Payment,Expenditures,"3,130",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1887,2015-05-07,Payment,Expenditures,"1,506",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1888,2015-05-21,Receipt,Direct Receipts,"3,300",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1889,2015-05-21,Receipt,Direct Receipts,"9,250",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1890,2015-05-26,Payment,Expenditures,"29,880",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1891,2015-05-26,Payment,Expenditures,"29,880",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1892,2015-05-28,Payment,Expenditures,"6,140",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1893,2015-05-31,Payment,Expenditures,611,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1894,2015-06-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1895,2015-06-04,Payment,Expenditures,"60,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1896,2015-06-04,Payment,Expenditures,"60,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1897,2015-06-07,Receipt,Direct Receipts,"28,435",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1898,2015-06-07,Payment,Expenditures,"1,596",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1899,2015-06-08,Payment,Expenditures,"146,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1900,2015-06-08,Payment,Expenditures,"146,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1901,2015-06-09,Receipt,Direct Receipts,"196,500",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1902,2015-06-09,Payment,Expenditures,"3,155",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1903,2015-06-17,Payment,Expenditures,"115,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1904,2015-06-24,Payment,Expenditures,"6,140",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1905,2015-06-25,Receipt,Direct Receipts,"9,376",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1906,2015-06-25,Receipt,Direct Receipts,"8,802",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1907,2015-06-25,Payment,Expenditures,"1,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1908,2015-06-25,Receipt,Direct Receipts,"1,622",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1909,2015-06-25,Receipt,Direct Receipts,"8,802",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1910,2015-06-26,Receipt,Direct Receipts,"6,005",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1911,2015-07-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1912,2015-07-03,Receipt,Direct Receipts,"25,200",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1913,2015-07-03,Receipt,Direct Receipts,"25,200",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1914,2015-07-07,Payment,Expenditures,"1,571",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1915,2015-07-07,Receipt,Direct Receipts,"29,289",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1916,2015-07-14,Payment,Expenditures,"3,980",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1917,2015-07-22,Receipt,Direct Receipts,"6,350",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1918,2015-07-28,Payment,Expenditures,"6,140",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1919,2015-07-30,Payment,Expenditures,568,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1920,2015-08-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1921,2015-08-04,Payment,Expenditures,"4,150",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1922,2015-08-07,Payment,Expenditures,"1,493",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1923,2015-08-07,Receipt,Direct Receipts,"29,688",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1924,2015-08-10,Receipt,Direct Receipts,"1,173,560",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1925,2015-08-22,Receipt,Direct Receipts,"402,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1926,2015-08-22,Receipt,Direct Receipts,"402,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1927,2015-08-26,Payment,Expenditures,"6,140",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1928,2015-09-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1929,2015-09-07,Receipt,Direct Receipts,"34,560",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1930,2015-09-07,Payment,Expenditures,"1,532",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1931,2015-09-07,Receipt,Direct Receipts,"30,440",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1932,2015-09-07,Receipt,Direct Receipts,"34,560",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1933,2015-09-29,Payment,Expenditures,"6,140",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1934,2015-09-30,Payment,Expenditures,"1,222",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1935,2015-10-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1936,2015-10-07,Payment,Expenditures,"1,522",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1937,2015-10-07,Receipt,Direct Receipts,"31,038",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1938,2015-10-09,Payment,Expenditures,"27,514",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1939,2015-10-09,Payment,Expenditures,"6,800",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1940,2015-10-09,Payment,Expenditures,"27,514",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1941,2015-11-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1942,2015-11-02,Payment,Expenditures,"1,800",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1943,2015-11-13,Payment,Expenditures,"3,655",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1944,2015-12-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1945,2015-12-07,Payment,Expenditures,"3,300",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1946,2015-12-21,Receipt,Direct Receipts,"100,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1947,2015-12-24,Receipt,Direct Receipts,498,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1948,2015-12-25,Receipt,Direct Receipts,"1,731",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1949,2015-12-25,Receipt,Direct Receipts,"11,068",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1950,2015-12-25,Receipt,Direct Receipts,"25,276",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1951,2015-12-25,Receipt,Direct Receipts,"11,068",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1952,2016-01-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1953,2016-01-04,Payment,Expenditures,"3,150",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1954,2016-01-13,Payment,Expenditures,"186,439",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1955,2016-01-29,Receipt,Direct Receipts,"507,700",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1956,2016-01-29,Receipt,Direct Receipts,"507,700",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1957,2016-02-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1958,2016-02-04,Receipt,Direct Receipts,"41,278",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1959,2016-02-04,Receipt,Direct Receipts,"41,278",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1960,2016-02-07,Receipt,Direct Receipts,"2,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1961,2016-02-09,Payment,Expenditures,"2,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1962,2016-02-09,Payment,Expenditures,"3,650",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1963,2016-02-17,Payment,Expenditures,"39,831",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1964,2016-02-24,Receipt,Direct Receipts,"1,172,764",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1965,2016-03-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHALARI,2
1966,2016-03-02,Receipt,Direct Receipts,"4,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1967,2016-03-10,Payment,Expenditures,"4,260",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1968,2016-03-10,Payment,Expenditures,"6,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1969,2016-03-10,Payment,Expenditures,"6,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1970,2016-03-10,Payment,Expenditures,"6,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1971,2016-03-10,Payment,Expenditures,"6,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1972,2016-03-10,Payment,Expenditures,"6,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1973,2016-03-10,Payment,Expenditures,"6,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1974,2016-03-10,Payment,Expenditures,"6,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1975,2016-03-18,Receipt,Direct Receipts,"15,890",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1976,2016-03-21,Payment,Expenditures,"54,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1977,2016-03-21,Payment,Expenditures,"4,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1978,2016-03-21,Payment,Expenditures,"54,000",ODISHA,ANUGUL,ANUGUL,KHALARI,2
1979,2015-04-01,Opening Balance,Balance,"508,354.65",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1980,2015-04-02,Payment,Expenditures,900,ODISHA,ANUGUL,ANUGUL,KHINDA,6
1981,2015-04-08,Payment,Expenditures,"1,100",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1982,2015-04-08,Receipt,Direct Receipts,"4,140",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1983,2015-04-28,Payment,Expenditures,"3,051",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1984,2015-04-29,Payment,Expenditures,"15,900",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1985,2015-05-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHINDA,6
1986,2015-05-03,Payment,Expenditures,900,ODISHA,ANUGUL,ANUGUL,KHINDA,6
1987,2015-05-08,Payment,Expenditures,"1,100",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1988,2015-05-08,Receipt,Direct Receipts,"4,140",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1989,2015-05-26,Payment,Expenditures,"3,051",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1990,2015-06-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHINDA,6
1991,2015-06-03,Payment,Expenditures,"11,000",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1992,2015-06-04,Payment,Expenditures,"2,000",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1993,2015-06-05,Receipt,Direct Receipts,344,ODISHA,ANUGUL,ANUGUL,KHINDA,6
1994,2015-06-08,Receipt,Direct Receipts,"4,140",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1995,2015-06-08,Payment,Expenditures,"1,100",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1996,2015-06-09,Receipt,Direct Receipts,"165,900",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1997,2015-06-25,Receipt,Direct Receipts,"1,604",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1998,2015-06-25,Payment,Expenditures,"3,051",ODISHA,ANUGUL,ANUGUL,KHINDA,6
1999,2015-06-25,Receipt,Direct Receipts,"6,085",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2000,2015-06-25,Receipt,Direct Receipts,"4,733",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2001,2015-07-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHINDA,6
2002,2015-07-02,Payment,Expenditures,"2,000",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2003,2015-07-03,Receipt,Direct Receipts,"25,200",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2004,2015-07-05,Receipt,Direct Receipts,145,ODISHA,ANUGUL,ANUGUL,KHINDA,6
2005,2015-07-08,Payment,Expenditures,"1,900",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2006,2015-07-08,Receipt,Direct Receipts,"4,140",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2007,2015-07-23,Payment,Expenditures,"3,051",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2008,2015-08-01,Receipt,Direct Receipts,128,ODISHA,ANUGUL,ANUGUL,KHINDA,6
2009,2015-08-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHINDA,6
2010,2015-08-08,Receipt,Direct Receipts,"4,140",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2011,2015-08-08,Payment,Expenditures,"1,100",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2012,2015-08-10,Receipt,Direct Receipts,"617,663",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2013,2015-08-20,Payment,Expenditures,"3,100",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2014,2015-08-22,Receipt,Direct Receipts,"250,000",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2015,2015-08-30,Payment,Expenditures,"3,051",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2016,2015-09-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHINDA,6
2017,2015-09-07,Receipt,Direct Receipts,"38,400",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2018,2015-09-08,Receipt,Direct Receipts,"7,000",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2019,2015-09-08,Payment,Expenditures,"1,100",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2020,2015-09-08,Receipt,Direct Receipts,"4,140",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2021,2015-09-28,Payment,Expenditures,"3,051",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2022,2015-10-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,KHINDA,6
2023,2015-10-01,Payment,Expenditures,"4,400",ODISHA,ANUGUL,ANUGUL,KHINDA,6
2024,2015-10-08,Receipt,Direct Receipts,"4,140",ODISHA,ANUGUL,ANUGUL,KHINDA,6
